Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,Min_First_Yes_DOY,Max_First_Yes_DOY,Median_First_Yes_DOY,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No,Mean_AGDD
18524,40.860325,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,471,Falling leaves,2,2016,268,2457656,2.5,265,270,268,9.5,4.5,1,2016,270,2457658,-9999.0,16.0,-9999.0,4048.375
18524,40.860325,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,483,Leaves,2,2016,92,2457480,0.0,92,92,92,8.0,0.0,2,2016,115,2457503,3.5,10.5,3.5,444.25
18524,40.860325,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,498,Colored leaves,2,2016,257,2457645,13.0,244,270,257,16.5,11.5,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,3806.75
18524,40.860325,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,1,2016,105,2457493,-9999.0,105,105,105,12.0,-9999.0,1,2016,146,2457534,-9999.0,8.0,-9999.0,530.0
18524,40.860325,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,501,Open flowers,2,2016,108,2457496,3.0,105,111,108,9.0,3.0,2,2016,125,2457513,14.0,7.0,0.0,571.25
18524,40.860325,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,504,Recent fruit or seed drop,1,2016,216,2457604,-9999.0,216,216,216,7.0,-9999.0,1,2016,226,2457614,-9999.0,18.0,-9999.0,2785.25
18524,40.860325,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,516,Fruits,2,2016,93,2457481,0.0,93,93,93,1.0,0.0,2,2016,265,2457653,0.0,5.0,0.0,457.25
20300,44.990288,-93.131744,273,MN,1208,Malus,spp.,apple,Plantae,371,Breaking leaf buds,1,2016,108,2457496,-9999.0,108,108,108,1.0,-9999.0,1,2016,110,2457498,-9999.0,14.0,-9999.0,267.75
20300,44.990288,-93.131744,273,MN,1208,Malus,spp.,apple,Plantae,390,Ripe fruits,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2016,275,2457663,-9999.0,16.0,-9999.0,-9999.0
20300,44.990288,-93.131744,273,MN,1208,Malus,spp.,apple,Plantae,467,Early season leaf expansion,1,2016,124,2457512,-9999.0,124,124,124,14.0,-9999.0,1,2016,133,2457521,-9999.0,6.0,-9999.0,445.75
20300,44.990288,-93.131744,273,MN,1208,Malus,spp.,apple,Plantae,483,Leaves,1,2016,124,2457512,-9999.0,124,124,124,14.0,-9999.0,1,2016,291,2457679,-9999.0,12.0,-9999.0,445.75
20300,44.990288,-93.131744,273,MN,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,1,2016,131,2457519,-9999.0,131,131,131,7.0,-9999.0,1,2016,131,2457519,-9999.0,2.0,-9999.0,553.0
20300,44.990288,-93.131744,273,MN,1208,Malus,spp.,apple,Plantae,501,Open flowers,1,2016,131,2457519,-9999.0,131,131,131,7.0,-9999.0,1,2016,131,2457519,-9999.0,2.0,-9999.0,553.0
20300,44.990288,-93.131744,273,MN,1208,Malus,spp.,apple,Plantae,516,Fruits,1,2016,144,2457532,-9999.0,144,144,144,5.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,718.5
20702,44.284657,-73.982742,559,NY,1208,Malus,spp.,apple,Plantae,371,Breaking leaf buds,5,2016,124,2457512,0.73484692283495,123,126,123,9.0,2.4494897427832,5,2016,130,2457518,0.0,4.0,0.0,194.55
20702,44.284657,-73.982742,559,NY,1208,Malus,spp.,apple,Plantae,390,Ripe fruits,3,2016,274,2457662,4.6666666666667,265,279,279,5.0,0.0,5,2016,270,2457658,5.6338264084013,8.2,1.7146428199482,2605.5833333333
20702,44.284657,-73.982742,559,NY,1208,Malus,spp.,apple,Plantae,467,Early season leaf expansion,2,2016,134,2457522,4.0,130,138,134,4.0,0.0,2,2016,134,2457522,4.0,5.5,1.5,277.25
20702,44.284657,-73.982742,559,NY,1208,Malus,spp.,apple,Plantae,471,Falling leaves,5,2016,276,2457664,2.4,274,286,274,4.6,0.6,5,2016,281,2457669,4.2848570571257,4.6,0.24494897427832,2623.25
20702,44.284657,-73.982742,559,NY,1208,Malus,spp.,apple,Plantae,483,Leaves,5,2016,130,2457518,0.0,130,130,130,4.0,0.0,4,2016,284,2457672,2.7233557730614,7.75,1.8874586088177,241.75
20702,44.284657,-73.982742,559,NY,1208,Malus,spp.,apple,Plantae,498,Colored leaves,5,2016,263,2457651,1.2247448713916,260,265,260,4.6,0.24494897427832,4,2016,270,2457658,4.2914643965279,5.75,2.0564937798755,2468.75
20702,44.284657,-73.982742,559,NY,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,5,2016,139,2457527,1.4,138,145,138,4.6,0.6,3,2016,138,2457526,0.0,7.0,0.0,329.95
20702,44.284657,-73.982742,559,NY,1208,Malus,spp.,apple,Plantae,501,Open flowers,3,2016,145,2457533,0.0,145,145,145,7.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,398.75
20702,44.284657,-73.982742,559,NY,1208,Malus,spp.,apple,Plantae,504,Recent fruit or seed drop,1,2016,265,2457653,-9999.0,265,265,265,5.0,-9999.0,1,2016,265,2457653,-9999.0,1.0,-9999.0,2501.75
20702,44.284657,-73.982742,559,NY,1208,Malus,spp.,apple,Plantae,516,Fruits,5,2016,275,2457663,2.756809750418,265,279,273,4.6,0.4,5,2016,278,2457666,1.2,9.0,2.0,2612.0
22161,46.743404,-68.482323,213,ME,1208,Malus,spp.,apple,Plantae,371,Breaking leaf buds,1,2016,135,2457523,-9999.0,135,135,135,7.0,-9999.0,1,2016,135,2457523,-9999.0,7.0,-9999.0,211.0
22161,46.743404,-68.482323,213,ME,1208,Malus,spp.,apple,Plantae,483,Leaves,1,2016,135,2457523,-9999.0,135,135,135,7.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,211.0
22162,46.740166,-68.481377,213,ME,1208,Malus,spp.,apple,Plantae,371,Breaking leaf buds,3,2016,130,2457518,2.3333333333333,128,135,128,17.333333333333,2.3333333333333,1,2016,128,2457516,-9999.0,14.0,-9999.0,169.16666666667
22162,46.740166,-68.481377,213,ME,1208,Malus,spp.,apple,Plantae,483,Leaves,3,2016,142,2457530,0.0,142,142,142,9.3333333333333,2.3333333333333,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,282.75
22162,46.740166,-68.481377,213,ME,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,1,2016,142,2457530,-9999.0,142,142,142,14.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,282.75
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,371,Breaking leaf buds,2,2016,99,2457487,0.0,99,99,99,10.0,0.0,2,2016,123,2457511,0.0,4.0,0.0,264.75
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,467,Early season leaf expansion,2,2016,112,2457500,0.0,112,112,112,6.0,0.0,2,2016,175,2457563,0.0,6.0,0.0,359.5
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,471,Falling leaves,2,2016,183,2457571,17.5,165,200,183,4.5,0.5,2,2016,277,2457665,22.5,5.5,0.5,1468.625
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,483,Leaves,2,2016,112,2457500,0.0,112,112,112,6.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,359.5
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,498,Colored leaves,2,2016,200,2457588,0.0,200,200,200,4.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,1830.75
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,2,2016,68,2457456,0.0,68,68,68,7.0,0.0,2,2016,143,2457531,2.5,4.5,0.5,76.25
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,501,Open flowers,2,2016,130,2457518,0.0,130,130,130,3.0,0.0,2,2016,143,2457531,2.5,4.5,0.5,534.0
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,516,Fruits,2,2016,149,2457537,0.0,149,149,149,4.0,0.0,2,2016,199,2457587,12.5,8.5,1.5,811.0
23882,44.893559,-93.296257,263,MN,1208,Malus,spp.,apple,Plantae,498,Colored leaves,1,2016,276,2457664,-9999.0,276,276,276,1.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,3501.0
5261,42.448402,-72.345314,270,MA,1208,Malus,spp.,apple,Plantae,371,Breaking leaf buds,1,2017,112,2457866,-9999.0,112,112,112,9.0,-9999.0,1,2017,116,2457870,-9999.0,10.0,-9999.0,288.75
5261,42.448402,-72.345314,270,MA,1208,Malus,spp.,apple,Plantae,467,Early season leaf expansion,1,2017,126,2457880,-9999.0,126,126,126,10.0,-9999.0,1,2017,146,2457900,-9999.0,15.0,-9999.0,446.5
5261,42.448402,-72.345314,270,MA,1208,Malus,spp.,apple,Plantae,471,Falling leaves,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2017,301,2458055,-9999.0,13.0,-9999.0,-9999.0
5261,42.448402,-72.345314,270,MA,1208,Malus,spp.,apple,Plantae,483,Leaves,1,2017,116,2457870,-9999.0,116,116,116,4.0,-9999.0,1,2017,301,2458055,-9999.0,13.0,-9999.0,327.25
5261,42.448402,-72.345314,270,MA,1208,Malus,spp.,apple,Plantae,498,Colored leaves,1,2017,204,2457958,-9999.0,204,204,204,9.0,-9999.0,1,2017,301,2458055,-9999.0,13.0,-9999.0,1792.5
5261,42.448402,-72.345314,270,MA,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,1,2017,116,2457870,-9999.0,116,116,116,4.0,-9999.0,1,2017,134,2457888,-9999.0,6.0,-9999.0,327.25
5261,42.448402,-72.345314,270,MA,1208,Malus,spp.,apple,Plantae,501,Open flowers,1,2017,126,2457880,-9999.0,126,126,126,10.0,-9999.0,1,2017,134,2457888,-9999.0,6.0,-9999.0,446.5
5261,42.448402,-72.345314,270,MA,1208,Malus,spp.,apple,Plantae,504,Recent fruit or seed drop,1,2017,330,2458084,-9999.0,330,330,330,7.0,-9999.0,1,2017,314,2458068,-9999.0,1.0,-9999.0,3541.75
5261,42.448402,-72.345314,270,MA,1208,Malus,spp.,apple,Plantae,516,Fruits,1,2017,161,2457915,-9999.0,161,161,161,15.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,895.25
9927,39.498241,-104.89093,1921,CO,1208,Malus,spp.,apple,Plantae,371,Breaking leaf buds,1,2017,84,2457838,-9999.0,84,84,84,3.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,385.75
9927,39.498241,-104.89093,1921,CO,1208,Malus,spp.,apple,Plantae,467,Early season leaf expansion,1,2017,113,2457867,-9999.0,113,113,113,15.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,622.75
9927,39.498241,-104.89093,1921,CO,1208,Malus,spp.,apple,Plantae,483,Leaves,1,2017,98,2457852,-9999.0,98,98,98,14.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,469.0
9927,39.498241,-104.89093,1921,CO,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,1,2017,84,2457838,-9999.0,84,84,84,3.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,385.75
9927,39.498241,-104.89093,1921,CO,1208,Malus,spp.,apple,Plantae,501,Open flowers,1,2017,113,2457867,-9999.0,113,113,113,15.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,622.75
16610,37.991367,-122.132027,79,CA,1208,Malus,spp.,apple,Plantae,371,Breaking leaf buds,2,2017,78,2457832,1.5,76,79,78,3.5,0.5,2,2017,104,2457858,4.0,2.0,1.0,846.25
16610,37.991367,-122.132027,79,CA,1208,Malus,spp.,apple,Plantae,390,Ripe fruits,1,2017,202,2457956,-9999.0,202,202,202,7.0,-9999.0,1,2017,224,2457978,-9999.0,6.0,-9999.0,3111.0
16610,37.991367,-122.132027,79,CA,1208,Malus,spp.,apple,Plantae,467,Early season leaf expansion,2,2017,78,2457832,2.0,76,80,78,2.5,1.5,2,2017,255,2458009,0.0,2.0,0.0,853.75
16610,37.991367,-122.132027,79,CA,1208,Malus,spp.,apple,Plantae,471,Falling leaves,2,2017,192,2457946,3.5,188,195,192,12.5,8.5,2,2017,274,2458028,79.0,4.0,3.0,2868.0
16610,37.991367,-122.132027,79,CA,1208,Malus,spp.,apple,Plantae,483,Leaves,3,2017,144,2457898,66.010100237262,76,276,80,3.3333333333333,1.2018504251547,3,2017,230,2457984,79.052725021553,2.0,0.57735026918963,2148.6666666667
16610,37.991367,-122.132027,79,CA,1208,Malus,spp.,apple,Plantae,498,Colored leaves,2,2017,178,2457932,70.0,108,248,178,7.5,6.5,2,2017,268,2458022,79.5,4.0,1.0,2714.5
16610,37.991367,-122.132027,79,CA,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,2,2017,69,2457823,0.0,69,69,69,1.0,0.0,2,2017,109,2457863,8.5,1.0,0.0,707.5
16610,37.991367,-122.132027,79,CA,1208,Malus,spp.,apple,Plantae,501,Open flowers,1,2017,86,2457840,-9999.0,86,86,86,4.0,-9999.0,1,2017,117,2457871,-9999.0,1.0,-9999.0,958.0
16610,37.991367,-122.132027,79,CA,1208,Malus,spp.,apple,Plantae,504,Recent fruit or seed drop,1,2017,188,2457942,-9999.0,188,188,188,21.0,-9999.0,1,2017,213,2457967,-9999.0,3.0,-9999.0,2788.25
16610,37.991367,-122.132027,79,CA,1208,Malus,spp.,apple,Plantae,516,Fruits,1,2017,115,2457869,-9999.0,115,115,115,1.0,-9999.0,1,2017,224,2457978,-9999.0,6.0,-9999.0,1374.75
18524,40.860325,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,371,Breaking leaf buds,2,2017,92,2457846,0.0,92,92,92,12.0,0.0,2,2017,106,2457860,0.0,3.0,0.0,397.75
18524,40.860325,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,467,Early season leaf expansion,2,2017,109,2457863,0.0,109,109,109,3.0,0.0,2,2017,116,2457870,7.0,14.0,0.0,617.0
18524,40.860325,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,483,Leaves,2,2017,102,2457856,0.0,102,102,102,7.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,516.25
18524,40.860325,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,2,2017,106,2457860,0.0,106,106,106,4.0,0.0,2,2017,109,2457863,0.0,14.0,0.0,574.0
18524,40.860325,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,501,Open flowers,2,2017,106,2457860,0.0,106,106,106,4.0,0.0,2,2017,116,2457870,7.0,14.0,0.0,574.0
18524,40.860325,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,516,Fruits,2,2017,123,2457877,0.0,123,123,123,14.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,826.75
18525,40.86039,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,371,Breaking leaf buds,1,2017,92,2457846,-9999.0,92,92,92,10.0,-9999.0,1,2017,229,2457983,-9999.0,7.0,-9999.0,397.75
18525,40.86039,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,467,Early season leaf expansion,1,2017,103,2457857,-9999.0,103,103,103,1.0,-9999.0,1,2017,228,2457982,-9999.0,1.0,-9999.0,530.25
18525,40.86039,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,471,Falling leaves,1,2017,165,2457919,-9999.0,165,165,165,5.0,-9999.0,1,2017,298,2458052,-9999.0,6.0,-9999.0,1548.0
18525,40.86039,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,483,Leaves,1,2017,102,2457856,-9999.0,102,102,102,7.0,-9999.0,1,2017,304,2458058,-9999.0,11.0,-9999.0,516.25
18525,40.86039,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,498,Colored leaves,1,2017,165,2457919,-9999.0,165,165,165,5.0,-9999.0,1,2017,304,2458058,-9999.0,11.0,-9999.0,1548.0
18525,40.86039,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,1,2017,103,2457857,-9999.0,103,103,103,1.0,-9999.0,1,2017,123,2457877,-9999.0,8.0,-9999.0,530.25
18525,40.86039,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,501,Open flowers,1,2017,110,2457864,-9999.0,110,110,110,1.0,-9999.0,1,2017,123,2457877,-9999.0,8.0,-9999.0,630.0
18525,40.86039,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,504,Recent fruit or seed drop,1,2017,298,2458052,-9999.0,298,298,298,5.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,4464.0
18525,40.86039,-73.878471,26,NY,1208,Malus,spp.,apple,Plantae,516,Fruits,1,2017,137,2457891,-9999.0,137,137,137,6.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,1015.25
19164,35.639633,-105.96991,2075,NM,1208,Malus,spp.,apple,Plantae,371,Breaking leaf buds,1,2017,74,2457828,-9999.0,74,74,74,5.0,-9999.0,1,2017,102,2457856,-9999.0,8.0,-9999.0,286.75
19164,35.639633,-105.96991,2075,NM,1208,Malus,spp.,apple,Plantae,467,Early season leaf expansion,1,2017,82,2457836,-9999.0,82,82,82,5.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,387.0
19164,35.639633,-105.96991,2075,NM,1208,Malus,spp.,apple,Plantae,471,Falling leaves,1,2017,82,2457836,-9999.0,82,82,82,5.0,-9999.0,1,2017,82,2457836,-9999.0,7.0,-9999.0,387.0
19164,35.639633,-105.96991,2075,NM,1208,Malus,spp.,apple,Plantae,483,Leaves,1,2017,82,2457836,-9999.0,82,82,82,5.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,387.0
19164,35.639633,-105.96991,2075,NM,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,1,2017,77,2457831,-9999.0,77,77,77,3.0,-9999.0,1,2017,110,2457864,-9999.0,7.0,-9999.0,322.25
19164,35.639633,-105.96991,2075,NM,1208,Malus,spp.,apple,Plantae,501,Open flowers,1,2017,96,2457850,-9999.0,96,96,96,7.0,-9999.0,1,2017,110,2457864,-9999.0,7.0,-9999.0,474.5
19164,35.639633,-105.96991,2075,NM,1208,Malus,spp.,apple,Plantae,516,Fruits,1,2017,110,2457864,-9999.0,110,110,110,8.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,642.25
20300,44.990288,-93.131744,273,MN,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,1,2017,92,2457846,-9999.0,92,92,92,25.0,-9999.0,1,2017,92,2457846,-9999.0,5.0,-9999.0,151.0
20702,44.284657,-73.982742,559,NY,1208,Malus,spp.,apple,Plantae,371,Breaking leaf buds,5,2017,119,2457873,0.97979589711327,117,121,117,4.4,0.24494897427832,5,2017,132,2457886,0.0,6.0,0.0,243.25
20702,44.284657,-73.982742,559,NY,1208,Malus,spp.,apple,Plantae,467,Early season leaf expansion,1,2017,132,2457886,-9999.0,132,132,132,7.0,-9999.0,1,2017,132,2457886,-9999.0,6.0,-9999.0,330.5
20702,44.284657,-73.982742,559,NY,1208,Malus,spp.,apple,Plantae,471,Falling leaves,3,2017,261,2458015,0.33333333333333,261,262,261,2.3333333333333,0.66666666666667,1,2017,265,2458019,-9999.0,5.0,-9999.0,2316.0
20702,44.284657,-73.982742,559,NY,1208,Malus,spp.,apple,Plantae,483,Leaves,5,2017,124,2457878,3.4,121,138,121,4.4,0.4,4,2017,157,2457911,34.929393066585,5.75,1.0307764064044,288.95
20702,44.284657,-73.982742,559,NY,1208,Malus,spp.,apple,Plantae,498,Colored leaves,2,2017,261,2458015,0.0,261,261,261,3.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,2309.75
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,371,Breaking leaf buds,2,2017,101,2457855,0.0,101,101,101,14.0,0.0,2,2017,114,2457868,0.0,8.0,0.0,218.75
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,390,Ripe fruits,2,2017,222,2457976,0.0,222,222,222,6.0,0.0,2,2017,319,2458073,0.0,12.0,0.0,2247.75
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,467,Early season leaf expansion,2,2017,111,2457865,3.5,107,114,111,6.5,0.5,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,325.875
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,471,Falling leaves,1,2017,292,2458046,-9999.0,292,292,292,7.0,-9999.0,2,2017,319,2458073,0.0,12.0,0.0,3430.75
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,483,Leaves,2,2017,111,2457865,3.5,107,114,111,6.5,0.5,2,2017,319,2458073,0.0,12.0,0.0,325.875
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,498,Colored leaves,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,2,2017,319,2458073,0.0,12.0,0.0,-9999.0
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,2,2017,114,2457868,0.0,114,114,114,7.0,0.0,2,2017,136,2457890,0.0,7.0,0.0,360.25
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,501,Open flowers,2,2017,122,2457876,0.0,122,122,122,8.0,0.0,2,2017,136,2457890,0.0,7.0,0.0,474.75
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,504,Recent fruit or seed drop,2,2017,226,2457980,3.5,222,229,226,6.5,0.5,1,2017,313,2458067,-9999.0,18.0,-9999.0,2317.875
22221,42.275463,-73.59787,265,NY,1208,Malus,spp.,apple,Plantae,516,Fruits,2,2017,143,2457897,0.0,143,143,143,7.0,0.0,2,2017,319,2458073,0.0,12.0,0.0,728.5
23294,45.919209,-89.250771,495,WI,1208,Malus,spp.,apple,Plantae,371,Breaking leaf buds,1,2017,137,2457891,-9999.0,137,137,137,14.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,362.75
23294,45.919209,-89.250771,495,WI,1208,Malus,spp.,apple,Plantae,467,Early season leaf expansion,1,2017,137,2457891,-9999.0,137,137,137,14.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,362.75
23294,45.919209,-89.250771,495,WI,1208,Malus,spp.,apple,Plantae,483,Leaves,1,2017,137,2457891,-9999.0,137,137,137,14.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,362.75
23294,45.919209,-89.250771,495,WI,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,1,2017,137,2457891,-9999.0,137,137,137,14.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,362.75
25305,48.447235,-122.598061,55,WA,1208,Malus,spp.,apple,Plantae,467,Early season leaf expansion,1,2017,95,2457849,-9999.0,95,95,95,13.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,498.5
25305,48.447235,-122.598061,55,WA,1208,Malus,spp.,apple,Plantae,483,Leaves,1,2017,95,2457849,-9999.0,95,95,95,13.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,498.5
25305,48.447235,-122.598061,55,WA,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,1,2017,95,2457849,-9999.0,95,95,95,13.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,498.5
25556,40.777012,-74.604317,151,NJ,1208,Malus,spp.,apple,Plantae,371,Breaking leaf buds,2,2017,100,2457854,6.5,93,106,100,15.0,8.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,352.0
25556,40.777012,-74.604317,151,NJ,1208,Malus,spp.,apple,Plantae,467,Early season leaf expansion,2,2017,106,2457860,0.0,106,106,106,7.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,425.75
25556,40.777012,-74.604317,151,NJ,1208,Malus,spp.,apple,Plantae,483,Leaves,2,2017,106,2457860,0.0,106,106,106,7.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,425.75
25556,40.777012,-74.604317,151,NJ,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,2,2017,100,2457854,6.5,93,106,100,15.0,8.0,1,2017,93,2457847,-9999.0,6.0,-9999.0,352.0
25556,40.777012,-74.604317,151,NJ,1208,Malus,spp.,apple,Plantae,501,Open flowers,1,2017,106,2457860,-9999.0,106,106,106,7.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,425.75
25556,40.777012,-74.604317,151,NJ,1208,Malus,spp.,apple,Plantae,504,Recent fruit or seed drop,1,2017,93,2457847,-9999.0,93,93,93,23.0,-9999.0,1,2017,93,2457847,-9999.0,6.0,-9999.0,278.25
25556,40.777012,-74.604317,151,NJ,1208,Malus,spp.,apple,Plantae,516,Fruits,1,2017,93,2457847,-9999.0,93,93,93,23.0,-9999.0,1,2017,99,2457853,-9999.0,7.0,-9999.0,278.25
25565,43.34066,-83.164528,256,MI,1208,Malus,spp.,apple,Plantae,371,Breaking leaf buds,1,2017,77,2457831,-9999.0,77,77,77,4.0,-9999.0,1,2017,116,2457870,-9999.0,5.0,-9999.0,121.75
25565,43.34066,-83.164528,256,MI,1208,Malus,spp.,apple,Plantae,390,Ripe fruits,1,2017,242,2457996,-9999.0,242,242,242,13.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,2623.75
25565,43.34066,-83.164528,256,MI,1208,Malus,spp.,apple,Plantae,467,Early season leaf expansion,1,2017,107,2457861,-9999.0,107,107,107,7.0,-9999.0,1,2017,166,2457920,-9999.0,13.0,-9999.0,308.25
25565,43.34066,-83.164528,256,MI,1208,Malus,spp.,apple,Plantae,471,Falling leaves,1,2017,309,2458063,-9999.0,309,309,309,8.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,3570.5
25565,43.34066,-83.164528,256,MI,1208,Malus,spp.,apple,Plantae,483,Leaves,1,2017,107,2457861,-9999.0,107,107,107,7.0,-9999.0,1,2017,301,2458055,-9999.0,8.0,-9999.0,308.25
25565,43.34066,-83.164528,256,MI,1208,Malus,spp.,apple,Plantae,498,Colored leaves,1,2017,285,2458039,-9999.0,285,285,285,13.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,3346.25
25565,43.34066,-83.164528,256,MI,1208,Malus,spp.,apple,Plantae,500,Flowers or flower buds,1,2017,95,2457849,-9999.0,95,95,95,9.0,-9999.0,1,2017,137,2457891,-9999.0,7.0,-9999.0,200.0
